idx,train_avg_reward,train_step_count_max,lr,eval_reward_mean,eval_reward_sum,eval_step_count_max
784,-0.03188216686248779,998,3.3230654764946565e-05,nan,nan,nan
785,-0.030498752370476723,998,3.29354388992506e-05,nan,nan,nan
786,-0.031516097486019135,998,3.264137841351185e-05,nan,nan,nan
787,-0.030416063964366913,998,3.234847620998858e-05,nan,nan,nan
788,-0.02998611330986023,998,3.205673517950728e-05,nan,nan,nan
789,-0.03069320321083069,998,3.176615820143408e-05,nan,nan,nan
790,-0.03060626983642578,998,3.147674814364651e-05,nan,nan,nan
791,-0.03118048422038555,998,3.118850786250502e-05,nan,nan,nan
792,-0.03221834450960159,998,3.090144020282476e-05,nan,nan,nan
793,-0.030769117176532745,998,3.061554799784769e-05,nan,nan,nan
794,-0.03198527917265892,998,3.0330834069214437e-05,nan,nan,nan
795,-0.02980761043727398,998,3.004730122693653e-05,nan,nan,nan
796,-0.0314427986741066,998,2.9764952269368555e-05,nan,nan,nan
797,-0.030244745314121246,998,2.9483789983180924e-05,nan,nan,nan
798,-0.030685516074299812,998,2.920381714333178e-05,nan,nan,nan
799,-0.030565861612558365,998,2.892503651304005e-05,nan,nan,nan
800,-0.03059546835720539,998,2.8647450843757962e-05,nan,nan,nan
801,-0.03102990612387657,998,2.8371062875144066e-05,nan,nan,nan
802,-0.03051338531076908,998,2.809587533503597e-05,nan,nan,nan
803,-0.031121255829930305,998,2.7821890939423637e-05,nan,nan,nan
804,-0.031792767345905304,998,2.754911239242247e-05,nan,nan,nan
805,-0.031223364174365997,998,2.7277542386246566e-05,nan,nan,nan
806,-0.03118089959025383,998,2.7007183601182235e-05,nan,nan,nan
807,-0.031879521906375885,998,2.6738038705561536e-05,nan,nan,nan
808,-0.02925679087638855,998,2.6470110355735938e-05,nan,nan,nan
809,-0.0313434898853302,998,2.620340119605012e-05,nan,nan,nan
810,-0.0316484197974205,998,2.59379138588158e-05,nan,nan,nan
811,-0.030170077458024025,998,2.567365096428577e-05,nan,nan,nan
812,-0.03164990618824959,998,2.5410615120628172e-05,nan,nan,nan
813,-0.031545240432024,998,2.5148808923900568e-05,nan,nan,nan
814,-0.030957456678152084,998,2.488823495802435e-05,nan,nan,nan
815,-0.03257707133889198,998,2.4628895794759512e-05,nan,nan,nan
816,-0.03224658593535423,998,2.4370793993678804e-05,nan,nan,nan
817,-0.03211470693349838,998,2.411393210214282e-05,nan,nan,nan
818,-0.03141457214951515,998,2.3858312655274698e-05,nan,nan,nan
819,-0.03015228919684887,998,2.3603938175935245e-05,nan,nan,nan
820,-0.031078437343239784,998,2.335081117469779e-05,nan,nan,nan
821,-0.03228720277547836,998,2.3098934149823736e-05,nan,nan,nan
822,-0.032387714833021164,998,2.2848309587237562e-05,nan,nan,nan
823,-0.030347712337970734,998,2.2598939960502577e-05,nan,nan,nan
824,-0.030871812254190445,998,2.2350827730796286e-05,nan,nan,nan
825,-0.029546940699219704,998,2.2103975346886218e-05,nan,nan,nan
826,-0.03183083236217499,998,2.1858385245105754e-05,nan,nan,nan
827,-0.03143754601478577,998,2.1614059849330095e-05,nan,nan,nan
828,-0.03155785799026489,998,2.137100157095223e-05,nan,nan,nan
829,-0.0301178190857172,998,2.1129212808859175e-05,nan,nan,nan
830,-0.031653426587581635,998,2.0888695949408512e-05,nan,nan,nan
831,-0.031497277319431305,998,2.064945336640448e-05,nan,nan,nan
832,-0.03167886286973953,998,2.041148742107472e-05,nan,nan,nan
833,-0.03219214081764221,998,2.017480046204719e-05,nan,nan,nan
834,-0.03118090331554413,998,1.9939394825326537e-05,nan,nan,nan
835,-0.03204691410064697,998,1.970527283427138e-05,nan,nan,nan
836,-0.031686071306467056,998,1.947243679957119e-05,nan,nan,nan
837,-0.030965814366936684,998,1.9240889019223725e-05,nan,nan,nan
838,-0.031705088913440704,998,1.901063177851202e-05,nan,nan,nan
839,-0.029595475643873215,998,1.8781667349982135e-05,nan,nan,nan
840,-0.031406741589307785,998,1.8553997993420502e-05,nan,nan,nan
841,-0.03201054036617279,998,1.83276259558318e-05,nan,nan,nan
842,-0.030909353867173195,998,1.8102553471416624e-05,nan,nan,nan
843,-0.03146571293473244,998,1.78787827615495e-05,nan,nan,nan
844,-0.03038676455616951,998,1.765631603475703e-05,nan,nan,nan
845,-0.030150599777698517,998,1.743515548669602e-05,nan,nan,nan
846,-0.029771985486149788,998,1.721530330013177e-05,nan,nan,nan
847,-0.03209339827299118,998,1.6996761644916557e-05,nan,nan,nan
848,-0.030742015689611435,998,1.6779532677968364e-05,nan,nan,nan
849,-0.03049381822347641,998,1.6563618543249366e-05,nan,nan,nan
850,-0.031897686421871185,998,1.6349021371744864e-05,nan,nan,nan
851,-0.030233129858970642,998,1.613574328144233e-05,nan,nan,nan
852,-0.03112199157476425,998,1.5923786377310464e-05,nan,nan,nan
853,-0.031019601970911026,998,1.5713152751278294e-05,nan,nan,nan
854,-0.031015653163194656,998,1.5503844482214647e-05,nan,nan,nan
855,-0.030355915427207947,998,1.5295863635907697e-05,nan,nan,nan
856,-0.032045867294073105,998,1.5089212265044367e-05,nan,nan,nan
857,-0.031773414462804794,998,1.488389240919032e-05,nan,nan,nan
858,-0.031886495649814606,998,1.4679906094769603e-05,nan,nan,nan
859,-0.03188294172286987,998,1.4477255335044805e-05,nan,nan,nan
860,-0.030360326170921326,998,1.4275942130097127e-05,nan,nan,nan
861,-0.03154686838388443,998,1.4075968466806577e-05,nan,nan,nan
862,-0.03067615069448948,998,1.3877336318832478e-05,nan,nan,nan
863,-0.030526477843523026,998,1.3680047646594006e-05,nan,nan,nan
864,-0.03015800565481186,998,1.3484104397250678e-05,nan,nan,nan
865,-0.031753309071063995,998,1.3289508504683232e-05,nan,nan,nan
866,-0.031244779005646706,998,1.3096261889474612e-05,nan,nan,nan
867,-0.031029773876070976,998,1.2904366458890862e-05,nan,nan,nan
868,-0.03063051775097847,998,1.2713824106862394e-05,nan,nan,nan
869,-0.03152354061603546,998,1.252463671396532e-05,nan,nan,nan
870,-0.030877312645316124,998,1.233680614740285e-05,nan,nan,nan
871,-0.03275497257709503,998,1.2150334260986837e-05,nan,nan,nan
872,-0.030800435692071915,998,1.1965222895119496e-05,nan,nan,nan
873,-0.032105933874845505,998,1.1781473876775264e-05,nan,nan,nan
874,-0.03197534382343292,998,1.1599089019482786e-05,nan,nan,nan
875,-0.03080175630748272,998,1.1418070123307009e-05,nan,nan,nan
876,0.06770009547472,775,1.1238418974831296e-05,nan,nan,nan
877,-0.030573194846510887,998,1.1060137347140028e-05,nan,nan,nan
878,-0.031012170016765594,998,1.088322699980083e-05,nan,nan,nan
879,-0.031089678406715393,998,1.0707689678847451e-05,nan,nan,nan
880,-0.03035755082964897,998,1.05335271167623e-05,nan,nan,nan
881,-0.03082248382270336,998,1.0360741032459654e-05,nan,nan,nan
882,-0.03177174925804138,998,1.0189333131268375e-05,nan,nan,nan
883,-0.03164257854223251,998,1.0019305104915255e-05,nan,nan,nan
884,-0.03147215023636818,998,9.850658631508215e-06,nan,nan,nan
885,-0.03171418979763985,998,9.683395375519927e-06,nan,nan,nan
886,-0.030899709090590477,998,9.517516987771173e-06,nan,nan,nan
887,-0.0302785262465477,998,9.353025105414651e-06,nan,nan,nan
888,-0.030798157677054405,998,9.189921351918905e-06,nan,nan,nan
889,-0.031246699392795563,998,9.028207337052067e-06,nan,nan,nan
890,-0.031267810612916946,998,8.867884656866214e-06,nan,nan,nan
891,-0.030855437740683556,998,8.708954893681435e-06,nan,nan,nan
892,-0.030512593686580658,998,8.551419616070337e-06,nan,nan,nan
893,-0.03319096937775612,998,8.395280378842566e-06,nan,nan,nan
894,-0.03080553561449051,998,8.24053872302931e-06,nan,nan,nan
895,-0.030157335102558136,998,8.087196175868221e-06,nan,nan,nan
896,-0.0312911719083786,998,7.935254250788381e-06,nan,nan,nan
897,-0.03235161304473877,998,7.784714447395229e-06,nan,nan,nan
898,-0.031686969101428986,998,7.635578251455808e-06,nan,nan,nan
899,-0.03233258053660393,998,7.487847134884243e-06,nan,nan,nan
900,-0.031280517578125,998,7.3415225557269835e-06,nan,nan,nan
901,-0.03108261153101921,998,7.196605958148535e-06,nan,nan,nan
902,-0.02904454618692398,998,7.053098772417201e-06,nan,nan,nan
903,-0.03134739026427269,998,6.911002414890995e-06,nan,nan,nan
904,-0.032644420862197876,998,6.77031828800357e-06,nan,nan,nan
905,-0.029913024976849556,998,6.631047780250494e-06,nan,nan,nan
906,-0.031148867681622505,998,6.4931922661754295e-06,nan,nan,nan
907,-0.031602393835783005,998,6.356753106356678e-06,nan,nan,nan
908,-0.03189029544591904,998,6.221731647393636e-06,nan,nan,nan
909,-0.029935747385025024,998,6.088129221893596e-06,nan,nan,nan
910,-0.03140231966972351,998,5.955947148458552e-06,nan,nan,nan
911,-0.029349375516176224,998,5.825186731672227e-06,nan,nan,nan
912,-0.03219422698020935,998,5.695849262087138e-06,nan,nan,nan
913,-0.03128199651837349,998,5.567936016211866e-06,nan,nan,nan
914,-0.0304053146392107,998,5.441448256498553e-06,nan,nan,nan
915,-0.031116444617509842,998,5.3163872313303145e-06,nan,nan,nan
916,-0.03127018362283707,998,5.192754175008927e-06,nan,nan,nan
917,-0.03137347102165222,998,5.070550307742792e-06,nan,nan,nan
918,-0.03158252313733101,998,4.949776835634759e-06,nan,nan,nan
919,-0.0311935655772686,998,4.830434950670207e-06,nan,nan,nan
920,-0.0304262638092041,998,4.7125258307053464e-06,nan,nan,nan
921,-0.031207367777824402,998,4.59605063945562e-06,nan,nan,nan
922,-0.03139839693903923,998,4.481010526484138e-06,nan,nan,nan
923,-0.03200147673487663,998,4.367406627190358e-06,nan,nan,nan
924,-0.03149024024605751,998,4.255240062798911e-06,nan,nan,nan
925,-0.031040703877806664,998,4.144511940348523e-06,nan,nan,nan
926,-0.030643856152892113,998,4.035223352681029e-06,nan,nan,nan
927,-0.03196830675005913,998,3.927375378430693e-06,nan,nan,nan
928,-0.030816152691841125,998,3.820969082013421e-06,nan,nan,nan
929,-0.03148341178894043,998,3.7160055136165003e-06,nan,nan,nan
930,-0.03121233731508255,998,3.6124857091879078e-06,nan,nan,nan
931,-0.030938725918531418,998,3.5104106904263192e-06,nan,nan,nan
932,-0.029932281002402306,998,3.409781464770984e-06,nan,nan,nan
933,-0.03266717866063118,998,3.3105990253917475e-06,nan,nan,nan
934,-0.031715333461761475,998,3.2128643511791955e-06,nan,nan,nan
935,-0.03134692832827568,998,3.1165784067351265e-06,nan,nan,nan
936,-0.03111204504966736,998,3.021742142362976e-06,nan,nan,nan
937,-0.031394150108098984,998,2.928356494058359e-06,nan,nan,nan
938,-0.03221463784575462,998,2.8364223834999087e-06,nan,nan,nan
939,-0.031627241522073746,998,2.745940718040185e-06,nan,nan,nan
940,-0.03152412548661232,998,2.656912390696697e-06,nan,nan,nan
941,-0.031148860231041908,998,2.569338280143129e-06,nan,nan,nan
942,-0.03129218518733978,998,2.483219250700546e-06,nan,nan,nan
943,-0.03194412589073181,998,2.3985561523290502e-06,nan,nan,nan
944,-0.030978761613368988,998,2.3153498206192048e-06,nan,nan,nan
945,-0.032391637563705444,998,2.233601076783924e-06,nan,nan,nan
946,-0.029884450137615204,998,2.1533107276502967e-06,nan,nan,nan
947,-0.03117043524980545,998,2.074479565651675e-06,nan,nan,nan
948,-0.030885420739650726,998,1.997108368819798e-06,nan,nan,nan
949,-0.030847959220409393,998,1.921197900777131e-06,nan,nan,nan
950,-0.031661294400691986,998,1.8467489107293547e-06,nan,nan,nan
951,-0.03145059943199158,998,1.773762133457938e-06,nan,nan,nan
952,-0.03166670352220535,998,1.7022382893129106e-06,nan,nan,nan
953,-0.031545985490083694,998,1.6321780842057351e-06,nan,nan,nan
954,-0.03099120780825615,998,1.563582209602363e-06,nan,nan,nan
955,-0.032404690980911255,998,1.4964513425163723e-06,nan,nan,nan
956,-0.030667496845126152,998,1.4307861455023246e-06,nan,nan,nan
957,-0.0308527909219265,998,1.3665872666492022e-06,nan,nan,nan
958,-0.02842879854142666,998,1.3038553395740141e-06,nan,nan,nan
959,-0.03103007562458515,998,1.2425909834155838e-06,nan,nan,nan
960,-0.031352732330560684,998,1.1827948028283376e-06,nan,nan,nan
961,-0.033116068691015244,998,1.1244673879764432e-06,nan,nan,nan
962,-0.029403205960989,998,1.067609314527964e-06,nan,nan,nan
963,-0.02999003976583481,998,1.0122211436490966e-06,nan,nan,nan
964,-0.030174732208251953,998,9.583034219987425e-07,nan,nan,nan
965,-0.03212805464863777,998,9.058566817230457e-07,nan,nan,nan
966,-0.03186225891113281,998,8.54881440450163e-07,nan,nan,nan
967,-0.031119132414460182,998,8.053782012851521e-07,nan,nan,nan
968,-0.03076964244246483,998,7.573474528049752e-07,nan,nan,nan
969,-0.031417571008205414,998,7.10789669053753e-07,nan,nan,nan
970,-0.030408481135964394,998,6.657053095380016e-07,nan,nan,nan
971,-0.030590161681175232,998,6.22094819222153e-07,nan,nan,nan
972,-0.03149791061878204,998,5.799586285241253e-07,nan,nan,nan
973,-0.03158554434776306,998,5.392971533111422e-07,nan,nan,nan
974,-0.030307531356811523,998,5.001107948955206e-07,nan,nan,nan
975,-0.031392570585012436,998,4.623999400308062e-07,nan,nan,nan
976,-0.031652964651584625,998,4.2616496090791063e-07,nan,nan,nan
977,-0.03161736577749252,998,3.91406215151447e-07,nan,nan,nan
978,-0.029870131984353065,998,3.5812404581621666e-07,nan,nan,nan
979,-0.03033408708870411,998,3.2631878138377813e-07,nan,nan,nan
980,-0.03110985830426216,998,2.959907357592667e-07,nan,nan,nan
981,-0.030647292733192444,998,2.6714020826823e-07,nan,nan,nan
982,-0.030441783368587494,998,2.3976748365374713e-07,nan,nan,nan
983,-0.031085781753063202,998,2.13872832073531e-07,nan,nan,nan
984,-0.03271840512752533,998,1.8945650909738025e-07,nan,nan,nan
985,-0.03412127494812012,998,1.665187557045148e-07,nan,nan,nan
986,-0.031578678637742996,998,1.450597982812943e-07,nan,nan,nan
987,-0.030649827793240547,998,1.2507984861898662e-07,nan,nan,nan
988,-0.029726460576057434,998,1.0657910391161952e-07,nan,nan,nan
989,-0.03040342964231968,998,8.955774675406555e-08,nan,nan,nan
990,-0.030757885426282883,998,7.401594514026015e-08,nan,nan,nan
991,-0.03195280581712723,998,5.995385246151964e-08,nan,nan,nan
992,-0.03071219101548195,998,4.7371607505009116e-08,nan,nan,nan
993,-0.033387646079063416,998,3.6269334452393514e-08,nan,nan,nan
994,-0.03167436271905899,998,2.6647142878655267e-08,nan,nan,nan
995,-0.031087718904018402,998,1.8505127750911877e-08,nan,nan,nan
996,-0.030871018767356873,998,1.184336942758326e-08,nan,nan,nan
997,-0.032325126230716705,998,6.661933657525776e-09,nan,nan,nan
998,-0.031914643943309784,998,2.960871579432705e-09,nan,nan,nan
999,-0.03016950748860836,998,7.402197212680329e-10,nan,nan,nan
